paper,doi_no_underscore,nsd,da,container.title,year.published,actual_nsd,actual_da
https://journals.asm.org/doi/10.1128/mra.00768-23,10.1128/mra.00768-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00768-24,10.1128/mra.00768-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00769-24,10.1128/mra.00769-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00770-24,10.1128/mra.00770-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00773-23,10.1128/mra.00773-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00774-24,10.1128/mra.00774-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00775-23,10.1128/mra.00775-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00777-24,10.1128/mra.00777-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00778-24,10.1128/mra.00778-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00779-23,10.1128/mra.00779-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00782-24,10.1128/mra.00782-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00784-23,10.1128/mra.00784-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00784-24,10.1128/mra.00784-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00785-24,10.1128/mra.00785-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00786-23,10.1128/mra.00786-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00789-23,10.1128/mra.00789-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00789-24,10.1128/mra.00789-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00792-23,10.1128/mra.00792-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00794-24,10.1128/mra.00794-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00795-23,10.1128/mra.00795-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00795-24,10.1128/mra.00795-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00798-24,10.1128/mra.00798-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00800-24,10.1128/mra.00800-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00801-24,10.1128/mra.00801-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00802-23,10.1128/mra.00802-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00803-24,10.1128/mra.00803-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00804-24,10.1128/mra.00804-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00805-23,10.1128/mra.00805-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00806-23,10.1128/mra.00806-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00807-23,10.1128/mra.00807-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00808-23,10.1128/mra.00808-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00810-24,10.1128/mra.00810-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00811-23,10.1128/mra.00811-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00813-23,10.1128/mra.00813-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00813-24,10.1128/mra.00813-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00814-24,10.1128/mra.00814-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00815-23,10.1128/mra.00815-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00815-24,10.1128/mra.00815-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00816-23,10.1128/mra.00816-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00817-23,10.1128/mra.00817-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00817-24,10.1128/mra.00817-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00820-23,10.1128/mra.00820-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00820-24,10.1128/mra.00820-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00821-23,10.1128/mra.00821-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00821-24,10.1128/mra.00821-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00822-23,10.1128/mra.00822-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00824-24,10.1128/mra.00824-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00825-23,10.1128/mra.00825-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00825-24,10.1128/mra.00825-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00826-24,10.1128/mra.00826-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00827-23,10.1128/mra.00827-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00829-23,10.1128/mra.00829-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00829-24,10.1128/mra.00829-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00830-24,10.1128/mra.00830-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00831-24,10.1128/mra.00831-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00832-23,10.1128/mra.00832-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00833-23,10.1128/mra.00833-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00840-24,10.1128/mra.00840-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00841-23,10.1128/mra.00841-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00842-23,10.1128/mra.00842-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00843-24,10.1128/mra.00843-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00845-23,10.1128/mra.00845-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00845-24,10.1128/mra.00845-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00847-23,10.1128/mra.00847-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00848-23,10.1128/mra.00848-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00848-24,10.1128/mra.00848-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00850-23,10.1128/mra.00850-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00851-24,10.1128/mra.00851-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00853-24,10.1128/mra.00853-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00854-23,10.1128/mra.00854-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00855-23,10.1128/mra.00855-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00855-24,10.1128/mra.00855-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00856-23,10.1128/mra.00856-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00857-23,10.1128/mra.00857-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00858-23,10.1128/mra.00858-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00860-23,10.1128/mra.00860-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00861-23,10.1128/mra.00861-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00862-23,10.1128/mra.00862-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00862-24,10.1128/mra.00862-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00863-24,10.1128/mra.00863-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00865-23,10.1128/mra.00865-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00867-23,10.1128/mra.00867-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00868-24,10.1128/mra.00868-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00869-23,10.1128/mra.00869-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00869-24,10.1128/mra.00869-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00871-24,10.1128/mra.00871-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00872-23,10.1128/mra.00872-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00872-24,10.1128/mra.00872-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00873-24,10.1128/mra.00873-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00874-23,10.1128/mra.00874-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00876-23,10.1128/mra.00876-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00876-24,10.1128/mra.00876-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00877-23,10.1128/mra.00877-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00879-23,10.1128/mra.00879-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00879-24,10.1128/mra.00879-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00880-24,10.1128/mra.00880-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00881-23,10.1128/mra.00881-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00881-24,10.1128/mra.00881-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00882-23,10.1128/mra.00882-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00883-23,10.1128/mra.00883-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00885-23,10.1128/mra.00885-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00885-24,10.1128/mra.00885-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00886-23,10.1128/mra.00886-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00886-24,10.1128/mra.00886-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00887-23,10.1128/mra.00887-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00888-23,10.1128/mra.00888-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00889-23,10.1128/mra.00889-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00890-23,10.1128/mra.00890-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00892-23,10.1128/mra.00892-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00893-23,10.1128/mra.00893-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00895-24,10.1128/mra.00895-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00896-23,10.1128/mra.00896-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00896-24,10.1128/mra.00896-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00899-23,10.1128/mra.00899-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00900-23,10.1128/mra.00900-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00902-24,10.1128/mra.00902-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00903-23,10.1128/mra.00903-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00905-24,10.1128/mra.00905-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00906-23,10.1128/mra.00906-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00907-23,10.1128/mra.00907-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00907-24,10.1128/mra.00907-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00908-23,10.1128/mra.00908-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00908-24,10.1128/mra.00908-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00910-24,10.1128/mra.00910-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00911-23,10.1128/mra.00911-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00912-23,10.1128/mra.00912-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00913-23,10.1128/mra.00913-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00917-23,10.1128/mra.00917-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00919-23,10.1128/mra.00919-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00925-24,10.1128/mra.00925-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00926-23,10.1128/mra.00926-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00928-23,10.1128/mra.00928-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00930-23,10.1128/mra.00930-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00931-23,10.1128/mra.00931-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00933-23,10.1128/mra.00933-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00934-23,10.1128/mra.00934-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00935-23,10.1128/mra.00935-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00937-24,10.1128/mra.00937-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00938-23,10.1128/mra.00938-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00938-24,10.1128/mra.00938-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00941-23,10.1128/mra.00941-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00944-23,10.1128/mra.00944-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00945-23,10.1128/mra.00945-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00947-23,10.1128/mra.00947-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00948-23,10.1128/mra.00948-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00949-23,10.1128/mra.00949-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00950-23,10.1128/mra.00950-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00952-24,10.1128/mra.00952-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00953-23,10.1128/mra.00953-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00953-24,10.1128/mra.00953-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00954-23,10.1128/mra.00954-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00954-24,10.1128/mra.00954-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00955-23,10.1128/mra.00955-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00961-23,10.1128/mra.00961-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00963-23,10.1128/mra.00963-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00965-23,10.1128/mra.00965-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00966-23,10.1128/mra.00966-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00967-23,10.1128/mra.00967-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00969-23,10.1128/mra.00969-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00972-23,10.1128/mra.00972-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00973-23,10.1128/mra.00973-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00976-23,10.1128/mra.00976-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00977-23,10.1128/mra.00977-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00978-23,10.1128/mra.00978-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00979-23,10.1128/mra.00979-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00980-23,10.1128/mra.00980-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00981-23,10.1128/mra.00981-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00981-24,10.1128/mra.00981-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00982-23,10.1128/mra.00982-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00984-23,10.1128/mra.00984-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00984-24,10.1128/mra.00984-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00985-23,10.1128/mra.00985-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00985-24,10.1128/mra.00985-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00986-23,10.1128/mra.00986-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00986-24,10.1128/mra.00986-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00988-23,10.1128/mra.00988-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00989-23,10.1128/mra.00989-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00990-23,10.1128/mra.00990-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00992-23,10.1128/mra.00992-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00993-23,10.1128/mra.00993-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00994-23,10.1128/mra.00994-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00997-23,10.1128/mra.00997-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00999-23,10.1128/mra.00999-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01000-23,10.1128/mra.01000-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01002-23,10.1128/mra.01002-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01003-23,10.1128/mra.01003-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01004-23,10.1128/mra.01004-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01005-23,10.1128/mra.01005-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01006-23,10.1128/mra.01006-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01007-23,10.1128/mra.01007-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01008-23,10.1128/mra.01008-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01010-23,10.1128/mra.01010-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01012-23,10.1128/mra.01012-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01012-24,10.1128/mra.01012-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01014-23,10.1128/mra.01014-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01016-23,10.1128/mra.01016-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01017-23,10.1128/mra.01017-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01020-23,10.1128/mra.01020-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01020-24,10.1128/mra.01020-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01022-23,10.1128/mra.01022-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01023-23,10.1128/mra.01023-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01024-23,10.1128/mra.01024-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01025-23,10.1128/mra.01025-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.01026-23,10.1128/mra.01026-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
